ID_NODO    PADRE:   RELACION    ID_HIJOS 
1214          1190         0         1245 1246
1215         1190        0      SIN HIJOS
1216         1191        0      SIN HIJOS
1217          1191         0         1247
1218         1192        0      SIN HIJOS
1219         1192        0      SIN HIJOS
1220          1194         0         1248 1249
1221         1195        0      SIN HIJOS
1222          1195         0         1250 1251
1223          1197         0         1252
1224         1198        0      SIN HIJOS
1225          1198         0         1253 1254
1226          1199         0         1255
1227          1199         0         1256
1228          1200         0         1257 1258
1229          1200         0         1259 1260
1230         1201        0      SIN HIJOS
1231          1201         0         1261 1262
1232         1202        0      SIN HIJOS
1233          1202         0         1263 1264
1234          1203         0         1265
1235          1203         0         1266
1236          1204         0         1267
1237          1204         0         1268 1269
1238          1205         0         1270
1239          1205         0         1271
1240          1207         0         1272 1273
1241          1207         0         1274
1242          1208         0         1275
1243          1211         0         1276 1277
1244          1212         0         1278 1279
1245         1214        0      SIN HIJOS
1246          1214         0         1280 1281
1247         1217        0      SIN HIJOS
1248          1220         0         1282 1283
1249          1220         0         1284 1285
1250          1222         0         1286 1287
1251          1222         0         1288
1252          1223         0         1289
1253          1225         0         1290 1291
1254         1225        0      SIN HIJOS
1255          1226         0         1292
1256          1227         0         1293
1257          1228         0         1294
1258          1228         0         1295 1296
1259         1229        0      SIN HIJOS
1260          1229         0         1297 1298
1261          1231         0         1299
1262          1231         0         1300 1301
1263         1233        0      SIN HIJOS
1264         1233        0      SIN HIJOS
1265          1234         0         1302 1303
1266          1235         0         1304 1305
1267          1236         0         1306 1307
1268          1237         0         1308 1309
1269          1237         0         1310 1311
1270          1238         0         1312
1271          1239         0         1313
1272          1240         0         1314
1273          1240         0         1315 1316
1274          1241         0         1317 1318
1275          1242         0         1319
1276          1243         0         1320 1321
1277         1243        0      SIN HIJOS
1278          1244         0         1322 1323
1279          1244         0         1324 1325
1280         1246        0      SIN HIJOS
1281          1246         0         1326 1327
1282         1248        0      SIN HIJOS
1283         1248        0      SIN HIJOS
1284          1249         0         1328 1329
1285         1249        0      SIN HIJOS
1286         1250        0      SIN HIJOS
1287         1250        0      SIN HIJOS
1288          1251         0         1330
1289          1252         0         1331
1290          1253         0         1332
1291          1253         0         1333 1334
1292         1255        0      SIN HIJOS
1293          1256         0         1335 1336
1294          1257         0         1337 1338
1295          1258         0         1339 1340
1296          1258         0         1341 1342
1297         1260        0      SIN HIJOS
1298          1260         0         1343
1299         1261        0      SIN HIJOS
1300          1262         0         1344
1301          1262         0         1345
1302         1265        0      SIN HIJOS
1303          1265         0         1346 1347
1304         1266        0      SIN HIJOS
1305          1266         0         1348 1349
1306         1267        0      SIN HIJOS
1307         1267        0      SIN HIJOS
1308          1268         0         1350 1351
1309          1268         0         1352 1353
1310         1269        0      SIN HIJOS
1311          1269         0         1354
1312          1270         0         1355 1356
1313          1271         0         1357 1358
1314          1272         0         1359
1315          1273         0         1360 1361
1316         1273        0      SIN HIJOS
1317          1274         0         1362
1318          1274         0         1363
1319          1275         0         1364
1320         1276        0      SIN HIJOS
1321          1276         0         1365
1322          1278         0         1366 1367
1323          1278         0         1368
1324         1279        0      SIN HIJOS
1325          1279         0         1369
1326          1281         0         1370
1327          1281         0         1371 1372
1328          1284         0         1373 1374
1329         1284        0      SIN HIJOS
1330          1288         0         1375
1331         1289        0      SIN HIJOS
1332         1290        0      SIN HIJOS
1333          1291         0         1376
1334          1291         0         1377
1335         1293        0      SIN HIJOS
1336          1293         0         1378 1379
1337          1294         0         1380 1381
1338          1294         0         1382 1383
1339          1295         0         1384 1385
1340          1295         0         1386 1387
1341          1296         0         1388
1342          1296         0         1389
1343          1298         0         1390 1391
1344          1300         0         1392
1345         1301        0      SIN HIJOS
1346          1303         0         1393
1347         1303        0      SIN HIJOS
1348         1305        0      SIN HIJOS
1349          1305         0         1394 1395
1350          1308         0         1396
1351          1308         0         1397 1398
1352         1309        0      SIN HIJOS
1353         1309        0      SIN HIJOS
1354          1311         0         1399 1400
1355          1312         0         1401
1356          1312         0         1402
1357         1313        0      SIN HIJOS
1358         1313        0      SIN HIJOS
1359          1314         0         1403 1404
1360          1315         0         1405 1406
1361          1315         0         1407 1408
1362         1317        0      SIN HIJOS
1363          1318         0         1409 1410
1364         1319        0      SIN HIJOS
1365          1321         0         1411 1412
1366          1322         0         1413 1414
1367         1322        0      SIN HIJOS
1368         1323        0      SIN HIJOS
1369          1325         0         1415
1370         1326        0      SIN HIJOS
1371          1327         0         1416
1372          1327         0         1417 1418
1373          1328         0         1419 1420
1374         1328        0      SIN HIJOS
1375          1330         0         1421
1376         1333        0      SIN HIJOS
1377          1334         0         1422 1423
1378         1336        0      SIN HIJOS
1379          1336         0         1424 1425
1380          1337         0         1426
1381          1337         0         1427
1382          1338         0         1428 1429
1383          1338         0         1430 1431
1384          1339         0         1432 1433
1385          1339         0         1434
1386          1340         0         1435
1387          1340         0         1436 1437
1388         1341        0      SIN HIJOS
1389         1342        0      SIN HIJOS
1390          1343         0         1438
1391          1343         0         1439 1440
1392         1344        0      SIN HIJOS
1393          1346         0         1441
1394          1349         0         1442
1395          1349         0         1443
1396         1350        0      SIN HIJOS
1397          1351         0         1444 1445
1398          1351         0         1446
1399          1354         0         1447
1400         1354        0      SIN HIJOS
1401          1355         0         1448 1449
1402          1356         0         1450
1403          1359         0         1451
1404          1359         0         1452 1453
1405          1360         0         1454 1455
1406         1360        0      SIN HIJOS
1407         1361        0      SIN HIJOS
1408         1361        0      SIN HIJOS
1409          1363         0         1456 1457
1410          1363         0         1458 1459
1411          1365         0         1460
1412          1365         0         1461
1413          1366         0         1462
1414         1366        0      SIN HIJOS
1415         1369        0      SIN HIJOS
1416         1371        0      SIN HIJOS
1417          1372         0         1463
1418          1372         0         1464 1465
1419         1373        0      SIN HIJOS
1420         1373        0      SIN HIJOS
1421          1375         0         1466 1467
1422          1377         0         1468 1469
1423          1377         0         1470
1424          1379         0         1471 1472
1425          1379         0         1473
1426         1380        0      SIN HIJOS
1427          1381         0         1474
1428          1382         0         1475
1429         1382        0      SIN HIJOS
1430          1383         0         1476 1477
1431          1383         0         1478
1432          1384         0         1479 1480
1433          1384         0         1481
1434          1385         0         1482 1483
1435         1386        0      SIN HIJOS
1436         1387        0      SIN HIJOS
1437          1387         0         1484 1485
1438          1390         0         1486
1439          1391         0         1487 1488
1440          1391         0         1489
1441          1393         0         1490
1442         1394        0      SIN HIJOS
1443          1395         0         1491
1444         1397        0      SIN HIJOS
1445          1397         0         1492 1493
1446         1398        0      SIN HIJOS
1447         1399        0      SIN HIJOS
1448         1401        0      SIN HIJOS
1449          1401         0         1494 1495
1450          1402         0         1496 1497
1451          1403         0         1498 1499
1452          1404         0         1500
1453          1404         0         1501
1454          1405         0         1502 1503
1455          1405         0         1504 1505
1456         1409        0      SIN HIJOS
1457          1409         0         1506
1458         1410        0      SIN HIJOS
1459         1410        0      SIN HIJOS
1460          1411         0         1507 1508
1461          1412         0         1509
1462          1413         0         1510 1511
1463         1417        0      SIN HIJOS
1464         1418        0      SIN HIJOS
1465         1418        0      SIN HIJOS
1466         1421        0      SIN HIJOS
1467         1421        0      SIN HIJOS
1468          1422         0         1512
1469          1422         0         1513
1470          1423         0         1514
1471          1424         0         1515
1472         1424        0      SIN HIJOS
1473         1425        0      SIN HIJOS
1474          1427         0         1516 1517
1475          1428         0         1518 1519
1476         1430        0      SIN HIJOS
1477          1430         0         1520
1478          1431         0         1521 1522
1479          1432         0         1523 1524
1480         1432        0      SIN HIJOS
1481          1433         0         1525 1526
1482          1434         0         1527
1483          1434         0         1528
1484         1437        0      SIN HIJOS
1485          1437         0         1529
1486          1438         0         1530
1487          1439         0         1531 1532
1488          1439         0         1533 1534
1489          1440         0         1535 1536
1490         1441        0      SIN HIJOS
1491          1443         0         1537
1492          1445         0         1538
1493         1445        0      SIN HIJOS
1494          1449         0         1539 1540
1495         1449        0      SIN HIJOS
1496          1450         0         1541
1497          1450         0         1542
1498         1451        0      SIN HIJOS
1499         1451        0      SIN HIJOS
1500         1452        0      SIN HIJOS
1501          1453         0         1543
1502          1454         0         1544
1503         1454        0      SIN HIJOS
1504          1455         0         1545
1505          1455         0         1546
1506          1457         0         1547
1507         1460        0      SIN HIJOS
1508          1460         0         1548
1509          1461         0         1549 1550
1510          1462         0         1551 1552
1511          1462         0         1553
1512          1468         0         1554 1555
1513          1469         0         1556
1514          1470         0         1557
1515          1471         0         1558 1559
1516          1474         0         1560 1561
1517          1474         0         1562 1563
1518          1475         0         1564
1519          1475         0         1565 1566
1520         1477        0      SIN HIJOS
1521          1478         0         1567 1568
1522         1478        0      SIN HIJOS
1523         1479        0      SIN HIJOS
1524         1479        0      SIN HIJOS
1525          1481         0         1569
1526          1481         0         1570
1527          1482         0         1571 1572
1528         1483        0      SIN HIJOS
1529          1485         0         1573
1530          1486         0         1574
1531         1487        0      SIN HIJOS
1532          1487         0         1575
1533          1488         0         1576 1577
1534         1488        0      SIN HIJOS
1535          1489         0         1578 1579
1536         1489        0      SIN HIJOS
1537         1491        0      SIN HIJOS
1538         1492        0      SIN HIJOS
1539          1494         0         1580 1581
1540         1494        0      SIN HIJOS
1541          1496         0         1582
1542         1497        0      SIN HIJOS
1543         1501        0      SIN HIJOS
1544          1502         0         1583 1584
1545         1504        0      SIN HIJOS
1546         1505        0      SIN HIJOS
1547         1506        0      SIN HIJOS
1548          1508         0         1585 1586
1549          1509         0         1587 1588
1550          1509         0         1589
1551          1510         0         1590 1591
1552         1510        0      SIN HIJOS
1553         1511        0      SIN HIJOS
1554          1512         0         1592 1593
1555          1512         0         1594
1556          1513         0         1595
1557          1514         0         1596
1558          1515         0         1597
1559         1515        0      SIN HIJOS
1560          1516         0         1598 1599
1561          1516         0         1600 1601
1562          1517         0         1602 1603
1563          1517         0         1604
1564          1518         0         1605
1565          1519         0         1606
1566          1519         0         1607 1608
1567         1521        0      SIN HIJOS
1568          1521         0         1609
1569          1525         0         1610 1611
1570          1526         0         1612 1613
1571          1527         0         1614 1615
1572         1527        0      SIN HIJOS
1573          1529         0         1616
1574          1530         0         1617
1575         1532        0      SIN HIJOS
1576          1533         0         1618 1619
1577         1533        0      SIN HIJOS
1578          1535         0         1620 1621
1579          1535         0         1622 1623
1580         1539        0      SIN HIJOS
1581          1539         0         1624
1582          1541         0         1625 1626
1583          1544         0         1627 1628
1584          1544         0         1629
1585          1548         0         1630 1631
1586          1548         0         1632 1633
1587          1549         0         1634
1588         1549        0      SIN HIJOS
1589          1550         0         1635
1590         1551        0      SIN HIJOS
1591          1551         0         1636
1592         1554        0      SIN HIJOS
1593          1554         0         1637
1594          1555         0         1638 1639
1595          1556         0         1640
1596          1557         0         1641
1597          1558         0         1642 1643
1598          1560         0         1644 1645
1599          1560         0         1646 1647
1600          1561         0         1648
1601         1561        0      SIN HIJOS
1602          1562         0         1649 1650
1603          1562         0         1651 1652
1604         1563        0      SIN HIJOS
1605         1564        0      SIN HIJOS
1606         1565        0      SIN HIJOS
1607          1566         0         1653
1608         1566        0      SIN HIJOS
1609          1568         0         1654
1610          1569         0         1655 1656
1611         1569        0      SIN HIJOS
1612         1570        0      SIN HIJOS
1613          1570         0         1657 1658
1614         1571        0      SIN HIJOS
1615          1571         0         1659 1660
1616          1573         0         1661
1617          1574         0         1662
1618         1576        0      SIN HIJOS
1619         1576        0      SIN HIJOS
1620         1578        0      SIN HIJOS
1621          1578         0         1663 1664
1622          1579         0         1665
1623         1579        0      SIN HIJOS
1624         1581        0      SIN HIJOS
1625          1582         0         1666 1667
1626          1582         0         1668
1627          1583         0         1669
1628          1583         0         1670 1671
1629         1584        0      SIN HIJOS
1630          1585         0         1672 1673
1631         1585        0      SIN HIJOS
1632          1586         0         1674
1633         1586        0      SIN HIJOS
1634          1587         0         1675 1676
1635          1589         0         1677
1636         1591        0      SIN HIJOS
1637         1593        0      SIN HIJOS
1638         1594        0      SIN HIJOS
1639         1594        0      SIN HIJOS
1640          1595         0         1678
1641          1596         0         1679 1680
1642          1597         0         1681 1682
1643          1597         0         1683
1644         1598        0      SIN HIJOS
1645         1598        0      SIN HIJOS
1646          1599         0         1684 1685
1647          1599         0         1686
1648         1600        0      SIN HIJOS
1649         1602        0      SIN HIJOS
1650         1602        0      SIN HIJOS
1651          1603         0         1687 1688
1652         1603        0      SIN HIJOS
1653          1607         0         1689 1690
1654          1609         0         1691
1655          1610         0         1692
1656         1610        0      SIN HIJOS
1657          1613         0         1693
1658          1613         0         1694 1695
1659         1615        0      SIN HIJOS
1660          1615         0         1696 1697
1661          1616         0         1698
1662         1617        0      SIN HIJOS
1663          1621         0         1699
1664          1621         0         1700
1665         1622        0      SIN HIJOS
1666          1625         0         1701
1667         1625        0      SIN HIJOS
1668          1626         0         1702 1703
1669          1627         0         1704
1670          1628         0         1705
1671          1628         0         1706
1672          1630         0         1707 1708
1673          1630         0         1709
1674          1632         0         1710 1711
1675          1634         0         1712 1713
1676          1634         0         1714
1677          1635         0         1715
1678          1640         0         1716
1679          1641         0         1717
1680          1641         0         1718 1719
1681          1642         0         1720 1721
1682         1642        0      SIN HIJOS
1683          1643         0         1722 1723
1684         1646        0      SIN HIJOS
1685          1646         0         1724
1686          1647         0         1725
1687         1651        0      SIN HIJOS
1688         1651        0      SIN HIJOS
1689          1653         0         1726 1727
1690         1653        0      SIN HIJOS
1691          1654         0         1728 1729
1692         1655        0      SIN HIJOS
1693          1657         0         1730
1694         1658        0      SIN HIJOS
1695         1658        0      SIN HIJOS
1696          1660         0         1731
1697         1660        0      SIN HIJOS
1698          1661         0         1732
1699          1663         0         1733 1734
1700         1664        0      SIN HIJOS
1701          1666         0         1735
1702          1668         0         1736 1737
1703         1668        0      SIN HIJOS
1704         1669        0      SIN HIJOS
1705          1670         0         1738 1739
1706          1671         0         1740
1707         1672        0      SIN HIJOS
1708          1672         0         1741 1742
1709          1673         0         1743
1710          1674         0         1744
1711          1674         0         1745
1712          1675         0         1746 1747
1713          1675         0         1748 1749
1714          1676         0         1750 1751
1715         1677        0      SIN HIJOS
1716          1678         0         1752 1753
1717         1679        0      SIN HIJOS
1718          1680         0         1754 1755
1719          1680         0         1756
1720          1681         0         1757
1721          1681         0         1758 1759
1722         1683        0      SIN HIJOS
1723         1683        0      SIN HIJOS
1724         1685        0      SIN HIJOS
1725         1686        0      SIN HIJOS
1726          1689         0         1760
1727          1689         0         1761
1728          1691         0         1762 1763
1729          1691         0         1764 1765
1730         1693        0      SIN HIJOS
1731         1696        0      SIN HIJOS
1732          1698         0         1766 1767
1733         1699        0      SIN HIJOS
1734          1699         0         1768 1769
1735          1701         0         1770
1736         1702        0      SIN HIJOS
1737          1702         0         1771 1772
1738         1705        0      SIN HIJOS
1739         1705        0      SIN HIJOS
1740          1706         0         1773
1741          1708         0         1774 1775
1742          1708         0         1776
1743          1709         0         1777 1778
1744         1710        0      SIN HIJOS
1745          1711         0         1779 1780
1746          1712         0         1781
1747          1712         0         1782
1748          1713         0         1783
1749          1713         0         1784 1785
1750         1714        0      SIN HIJOS
1751          1714         0         1786
1752         1716        0      SIN HIJOS
1753          1716         0         1787 1788
1754          1718         0         1789 1790
1755          1718         0         1791
1756          1719         0         1792 1793
1757         1720        0      SIN HIJOS
1758          1721         0         1794
1759          1721         0         1795 1796
1760          1726         0         1797
1761          1727         0         1798
1762          1728         0         1799 1800
1763          1728         0         1801 1802
1764          1729         0         1803
1765          1729         0         1804 1805
1766          1732         0         1806
1767         1732        0      SIN HIJOS
1768          1734         0         1807
1769         1734        0      SIN HIJOS
1770          1735         0         1808
1771          1737         0         1809
1772          1737         0         1810
1773          1740         0         1811
1774          1741         0         1812 1813
1775          1741         0         1814
1776          1742         0         1815 1816
1777          1743         0         1817 1818
1778          1743         0         1819 1820
1779         1745        0      SIN HIJOS
1780         1745        0      SIN HIJOS
1781         1746        0      SIN HIJOS
1782          1747         0         1821 1822
1783          1748         0         1823 1824
1784         1749        0      SIN HIJOS
1785         1749        0      SIN HIJOS
1786          1751         0         1825 1826
1787          1753         0         1827 1828
1788          1753         0         1829
1789          1754         0         1830
1790          1754         0         1831 1832
1791         1755        0      SIN HIJOS
1792         1756        0      SIN HIJOS
1793          1756         0         1833
1794         1758        0      SIN HIJOS
1795         1759        0      SIN HIJOS
1796         1759        0      SIN HIJOS
1797          1760         0         1834
1798         1761        0      SIN HIJOS
1799          1762         0         1835 1836
1800          1762         0         1837
1801          1763         0         1838 1839
1802          1763         0         1840 1841
1803          1764         0         1842 1843
1804          1765         0         1844
1805         1765        0      SIN HIJOS
1806          1766         0         1845 1846
1807          1768         0         1847 1848
1808         1770        0      SIN HIJOS
1809         1771        0      SIN HIJOS
1810          1772         0         1849
1811          1773         0         1850 1851
1812         1774        0      SIN HIJOS
1813         1774        0      SIN HIJOS
1814         1775        0      SIN HIJOS
1815         1776        0      SIN HIJOS
1816          1776         0         1852
1817         1777        0      SIN HIJOS
1818          1777         0         1853 1854
1819         1778        0      SIN HIJOS
1820          1778         0         1855
1821          1782         0         1856 1857
1822         1782        0      SIN HIJOS
1823         1783        0      SIN HIJOS
1824          1783         0         1858
1825          1786         0         1859
1826         1786        0      SIN HIJOS
1827          1787         0         1860
1828         1787        0      SIN HIJOS
1829         1788        0      SIN HIJOS
1830          1789         0         1861
1831         1790        0      SIN HIJOS
1832          1790         0         1862 1863
1833          1793         0         1864
1834          1797         0         1865 1866
1835          1799         0         1867 1868
1836          1799         0         1869
1837          1800         0         1870
1838         1801        0      SIN HIJOS
1839          1801         0         1871 1872
1840          1802         0         1873
1841          1802         0         1874 1875
1842          1803         0         1876 1877
1843         1803        0      SIN HIJOS
1844          1804         0         1878 1879
1845          1806         0         1880
1846         1806        0      SIN HIJOS
1847          1807         0         1881
1848          1807         0         1882
1849         1810        0      SIN HIJOS
1850          1811         0         1883
1851         1811        0      SIN HIJOS
1852         1816        0      SIN HIJOS
1853          1818         0         1884
1854         1818        0      SIN HIJOS
1855          1820         0         1885
1856         1821        0      SIN HIJOS
1857          1821         0         1886 1887
1858          1824         0         1888 1889
1859         1825        0      SIN HIJOS
1860          1827         0         1890
1861          1830         0         1891 1892
1862          1832         0         1893
1863          1832         0         1894 1895
1864         1833        0      SIN HIJOS
1865          1834         0         1896 1897
1866          1834         0         1898 1899
1867          1835         0         1900 1901
1868          1835         0         1902 1903
1869          1836         0         1904 1905
1870          1837         0         1906 1907
1871         1839        0      SIN HIJOS
1872         1839        0      SIN HIJOS
1873         1840        0      SIN HIJOS
1874          1841         0         1908 1909
1875         1841        0      SIN HIJOS
1876          1842         0         1910
1877          1842         0         1911 1912
1878         1844        0      SIN HIJOS
1879          1844         0         1913 1914
1880          1845         0         1915 1916
1881         1847        0      SIN HIJOS
1882          1848         0         1917 1918
1883         1850        0      SIN HIJOS
1884         1853        0      SIN HIJOS
1885          1855         0         1919 1920
1886         1857        0      SIN HIJOS
1887         1857        0      SIN HIJOS
1888          1858         0         1921 1922
1889          1858         0         1923
1890          1860         0         1924 1925
1891          1861         0         1926
1892          1861         0         1927
1893          1862         0         1928 1929
1894         1863        0      SIN HIJOS
1895          1863         0         1930 1931
1896          1865         0         1932
1897         1865        0      SIN HIJOS
1898          1866         0         1933
1899          1866         0         1934
1900          1867         0         1935 1936
1901         1867        0      SIN HIJOS
1902         1868        0      SIN HIJOS
1903         1868        0      SIN HIJOS
1904          1869         0         1937 1938
1905         1869        0      SIN HIJOS
1906          1870         0         1939 1940
1907         1870        0      SIN HIJOS
1908          1874         0         1941 1942
1909         1874        0      SIN HIJOS
1910          1876         0         1943
1911          1877         0         1944 1945
1912          1877         0         1946 1947
1913          1879         0         1948 1949
1914          1879         0         1950 1951
1915          1880         0         1952 1953
1916          1880         0         1954 1955
1917          1882         0         1956
1918         1882        0      SIN HIJOS
1919          1885         0         1957
1920          1885         0         1958 1959
1921          1888         0         1960 1961
1922          1888         0         1962
1923         1889        0      SIN HIJOS
1924          1890         0         1963 1964
1925         1890        0      SIN HIJOS
1926         1891        0      SIN HIJOS
1927          1892         0         1965 1966
1928         1893        0      SIN HIJOS
1929          1893         0         1967 1968
1930          1895         0         1969
1931          1895         0         1970
1932          1896         0         1971 1972
1933         1898        0      SIN HIJOS
1934         1899        0      SIN HIJOS
1935          1900         0         1973
1936         1900        0      SIN HIJOS
1937         1904        0      SIN HIJOS
1938          1904         0         1974
1939          1906         0         1975
1940          1906         0         1976
1941         1908        0      SIN HIJOS
1942          1908         0         1977 1978
1943          1910         0         1979 1980
1944         1911        0      SIN HIJOS
1945          1911         0         1981
1946         1912        0      SIN HIJOS
1947         1912        0      SIN HIJOS
1948         1913        0      SIN HIJOS
1949          1913         0         1982
1950         1914        0      SIN HIJOS
1951          1914         0         1983 1984
1952          1915         0         1985 1986
1953          1915         0         1987
1954          1916         0         1988
1955          1916         0         1989 1990
1956          1917         0         1991
1957         1919        0      SIN HIJOS
1958          1920         0         1992
1959         1920        0      SIN HIJOS
1960         1921        0      SIN HIJOS
1961          1921         0         1993
1962          1922         0         1994 1995
1963         1924        0      SIN HIJOS
1964          1924         0         1996
1965          1927         0         1997
1966         1927        0      SIN HIJOS
1967         1929        0      SIN HIJOS
1968         1929        0      SIN HIJOS
1969         1930        0      SIN HIJOS
1970          1931         0         1998
1971          1932         0         1999
1972          1932         0         2000
1973          1935         0         2001 2002
1974          1938         0         2003
1975          1939         0         2004
1976          1940         0         2005 2006
1977          1942         0         2007
1978          1942         0         2008
1979          1943         0         2009
1980          1943         0         2010
1981         1945        0      SIN HIJOS
1982          1949         0         2011 2012
1983         1951        0      SIN HIJOS
1984         1951        0      SIN HIJOS
1985          1952         0         2013 2014
1986         1952        0      SIN HIJOS
1987         1953        0      SIN HIJOS
1988          1954         0         2015 2016
1989         1955        0      SIN HIJOS
1990          1955         0         2017 2018
1991          1956         0         2019
1992          1958         0         2020
1993          1961         0         2021 2022
1994          1962         0         2023
1995         1962        0      SIN HIJOS
1996         1964        0      SIN HIJOS
1997         1965        0      SIN HIJOS
1998          1970         0         2024 2025
1999         1971        0      SIN HIJOS
2000          1972         0         2026 2027
2001          1973         0         2028
2002          1973         0         2029 2030
2003          1974         0         2031
2004          1975         0         2032 2033
2005         1976        0      SIN HIJOS
2006          1976         0         2034 2035
2007         1977        0      SIN HIJOS
2008         1978        0      SIN HIJOS
2009          1979         0         2036 2037
2010          1980         0         2038
2011         1982        0      SIN HIJOS
2012          1982         0         2039 2040
2013          1985         0         2041 2042
2014          1985         0         2043
2015         1988        0      SIN HIJOS
2016          1988         0         2044 2045
2017          1990         0         2046 2047
2018          1990         0         2048
2019          1991         0         2049
2020          1992         0         2050 2051
2021          1993         0         2052 2053
2022          1993         0         2054 2055
2023          1994         0         2056 2057
2024         1998        0      SIN HIJOS
2025         1998        0      SIN HIJOS
2026          2000         0         2058
2027         2000        0      SIN HIJOS
2028          2001         0         2059 2060
2029          2002         0         2061
2030         2002        0      SIN HIJOS
2031          2003         0         2062
2032         2004        0      SIN HIJOS
2033         2004        0      SIN HIJOS
2034          2006         0         2063
2035         2006        0      SIN HIJOS
2036          2009         0         2064 2065
2037          2009         0         2066
2038          2010         0         2067 2068
2039         2012        0      SIN HIJOS
2040          2012         0         2069
2041         2013        0      SIN HIJOS
2042          2013         0         2070
2043          2014         0         2071
2044          2016         0         2072 2073
2045          2016         0         2074 2075
2046          2017         0         2076 2077
2047          2017         0         2078 2079
2048          2018         0         2080 2081
2049          2019         0         2082
2050         2020        0      SIN HIJOS
2051         2020        0      SIN HIJOS
2052          2021         0         2083 2084
2053         2021        0      SIN HIJOS
2054         2022        0      SIN HIJOS
2055          2022         0         2085 2086
2056          2023         0         2087
2057         2023        0      SIN HIJOS
2058          2026         0         2088
2059          2028         0         2089
2060         2028        0      SIN HIJOS
2061         2029        0      SIN HIJOS
2062          2031         0         2090
2063          2034         0         2091 2092
2064          2036         0         2093 2094
2065          2036         0         2095
2066          2037         0         2096 2097
2067          2038         0         2098
2068          2038         0         2099 2100
2069          2040         0         2101 2102
2070          2042         0         2103
2071          2043         0         2104 2105
2072          2044         0         2106 2107
2073          2044         0         2108 2109
2074          2045         0         2110 2111
2075          2045         0         2112 2113
2076          2046         0         2114
2077         2046        0      SIN HIJOS
2078          2047         0         2115
2079          2047         0         2116 2117
2080          2048         0         2118
2081         2048        0      SIN HIJOS
2082         2049        0      SIN HIJOS
2083          2052         0         2119
2084          2052         0         2120 2121
2085          2055         0         2122
2086          2055         0         2123
2087         2056        0      SIN HIJOS
2088          2058         0         2124
2089          2059         0         2125
2090          2062         0         2126 2127
2091          2063         0         2128
2092          2063         0         2129
2093          2064         0         2130
2094         2064        0      SIN HIJOS
2095         2065        0      SIN HIJOS
2096         2066        0      SIN HIJOS
2097          2066         0         2131
2098         2067        0      SIN HIJOS
2099         2068        0      SIN HIJOS
2100          2068         0         2132 2133
2101          2069         0         2134 2135
2102          2069         0         2136
2103          2070         0         2137 2138
2104         2071        0      SIN HIJOS
2105         2071        0      SIN HIJOS
2106          2072         0         2139 2140
2107          2072         0         2141
2108          2073         0         2142 2143
2109         2073        0      SIN HIJOS
2110         2074        0      SIN HIJOS
2111          2074         0         2144 2145
2112          2075         0         2146 2147
2113          2075         0         2148
2114         2076        0      SIN HIJOS
2115          2078         0         2149
2116          2079         0         2150 2151
2117         2079        0      SIN HIJOS
2118          2080         0         2152 2153
2119         2083        0      SIN HIJOS
2120         2084        0      SIN HIJOS
2121          2084         0         2154
2122          2085         0         2155
2123          2086         0         2156
2124          2088         0         2157
2125          2089         0         2158
2126          2090         0         2159
2127         2090        0      SIN HIJOS
2128         2091        0      SIN HIJOS
2129          2092         0         2160 2161
2130          2093         0         2162
2131         2097        0      SIN HIJOS
2132         2100        0      SIN HIJOS
2133         2100        0      SIN HIJOS
2134          2101         0         2163 2164
2135          2101         0         2165
2136         2102        0      SIN HIJOS
2137          2103         0         2166 2167
2138         2103        0      SIN HIJOS
2139          2106         0         2168 2169
2140         2106        0      SIN HIJOS
2141          2107         0         2170
2142          2108         0         2171
2143          2108         0         2172 2173
2144          2111         0         2174
2145          2111         0         2175
2146          2112         0         2176 2177
2147          2112         0         2178 2179
2148         2113        0      SIN HIJOS
2149         2115        0      SIN HIJOS
2150         2116        0      SIN HIJOS
2151         2116        0      SIN HIJOS
2152          2118         0         2180
2153          2118         0         2181 2182
2154         2121        0      SIN HIJOS
2155          2122         0         2183 2184
2156          2123         0         2185
2157          2124         0         2186 2187
2158         2125        0      SIN HIJOS
2159         2126        0      SIN HIJOS
2160          2129         0         2188 2189
2161          2129         0         2190
2162          2130         0         2191 2192
2163          2134         0         2193 2194
2164          2134         0         2195 2196
2165          2135         0         2197
2166          2137         0         2198
2167         2137        0      SIN HIJOS
2168          2139         0         2199 2200
2169          2139         0         2201 2202
2170         2141        0      SIN HIJOS
2171          2142         0         2203
2172         2143        0      SIN HIJOS
2173         2143        0      SIN HIJOS
2174          2144         0         2204
2175          2145         0         2205 2206
2176          2146         0         2207
2177         2146        0      SIN HIJOS
2178         2147        0      SIN HIJOS
2179          2147         0         2208
2180          2152         0         2209
2181          2153         0         2210
2182         2153        0      SIN HIJOS
2183          2155         0         2211 2212
2184         2155        0      SIN HIJOS
2185          2156         0         2213
2186         2157        0      SIN HIJOS
2187          2157         0         2214
2188         2160        0      SIN HIJOS
2189          2160         0         2215 2216
2190          2161         0         2217
2191         2162        0      SIN HIJOS
2192         2162        0      SIN HIJOS
2193          2163         0         2218
2194          2163         0         2219 2220
2195          2164         0         2221 2222
2196         2164        0      SIN HIJOS
2197          2165         0         2223 2224
2198          2166         0         2225
2199         2168        0      SIN HIJOS
2200          2168         0         2226 2227
2201          2169         0         2228
2202         2169        0      SIN HIJOS
2203          2171         0         2229
2204         2174        0      SIN HIJOS
2205          2175         0         2230 2231
2206         2175        0      SIN HIJOS
