ID_NODO    PADRE:   RELACION    ID_HIJOS 
1210          1188         0         1233 1234
1211          1189         0         1235
1212          1189         0         1236
1213          1193         0         1237
1214         1194        0      SIN HIJOS
1215          1195         0         1238 1239
1216          1195         0         1240 1241
1217          1196         0         1242
1218          1196         0         1243 1244
1219         1198        0      SIN HIJOS
1220          1198         0         1245
1221          1199         0         1246
1222          1199         0         1247 1248
1223         1200        0      SIN HIJOS
1224         1200        0      SIN HIJOS
1225         1204        0      SIN HIJOS
1226         1205        0      SIN HIJOS
1227          1205         0         1249
1228          1206         0         1250 1251
1229         1206        0      SIN HIJOS
1230          1207         0         1252 1253
1231          1208         0         1254 1255
1232          1208         0         1256
1233          1210         0         1257 1258
1234         1210        0      SIN HIJOS
1235         1211        0      SIN HIJOS
1236          1212         0         1259 1260
1237         1213        0      SIN HIJOS
1238          1215         0         1261 1262
1239         1215        0      SIN HIJOS
1240          1216         0         1263
1241          1216         0         1264 1265
1242          1217         0         1266
1243         1218        0      SIN HIJOS
1244          1218         0         1267
1245          1220         0         1268
1246          1221         0         1269
1247          1222         0         1270 1271
1248          1222         0         1272 1273
1249          1227         0         1274
1250         1228        0      SIN HIJOS
1251         1228        0      SIN HIJOS
1252          1230         0         1275 1276
1253          1230         0         1277
1254          1231         0         1278
1255          1231         0         1279 1280
1256          1232         0         1281
1257          1233         0         1282
1258         1233        0      SIN HIJOS
1259          1236         0         1283 1284
1260          1236         0         1285
1261         1238        0      SIN HIJOS
1262          1238         0         1286 1287
1263          1240         0         1288
1264          1241         0         1289
1265         1241        0      SIN HIJOS
1266         1242        0      SIN HIJOS
1267          1244         0         1290
1268          1245         0         1291
1269          1246         0         1292
1270          1247         0         1293
1271         1247        0      SIN HIJOS
1272          1248         0         1294 1295
1273          1248         0         1296 1297
1274          1249         0         1298
1275          1252         0         1299
1276          1252         0         1300 1301
1277          1253         0         1302
1278         1254        0      SIN HIJOS
1279          1255         0         1303
1280          1255         0         1304 1305
1281          1256         0         1306 1307
1282          1257         0         1308
1283          1259         0         1309 1310
1284         1259        0      SIN HIJOS
1285          1260         0         1311
1286         1262        0      SIN HIJOS
1287          1262         0         1312
1288         1263        0      SIN HIJOS
1289         1264        0      SIN HIJOS
1290          1267         0         1313
1291          1268         0         1314 1315
1292          1269         0         1316 1317
1293         1270        0      SIN HIJOS
1294          1272         0         1318 1319
1295          1272         0         1320 1321
1296          1273         0         1322
1297          1273         0         1323
1298          1274         0         1324 1325
1299          1275         0         1326
1300         1276        0      SIN HIJOS
1301         1276        0      SIN HIJOS
1302          1277         0         1327
1303          1279         0         1328 1329
1304         1280        0      SIN HIJOS
1305         1280        0      SIN HIJOS
1306          1281         0         1330 1331
1307          1281         0         1332
1308          1282         0         1333
1309          1283         0         1334 1335
1310         1283        0      SIN HIJOS
1311         1285        0      SIN HIJOS
1312          1287         0         1336 1337
1313          1290         0         1338
1314         1291        0      SIN HIJOS
1315         1291        0      SIN HIJOS
1316          1292         0         1339
1317          1292         0         1340 1341
1318          1294         0         1342 1343
1319         1294        0      SIN HIJOS
1320          1295         0         1344
1321          1295         0         1345 1346
1322          1296         0         1347 1348
1323          1297         0         1349 1350
1324          1298         0         1351 1352
1325          1298         0         1353 1354
1326          1299         0         1355 1356
1327          1302         0         1357 1358
1328          1303         0         1359
1329          1303         0         1360
1330         1306        0      SIN HIJOS
1331         1306        0      SIN HIJOS
1332         1307        0      SIN HIJOS
1333          1308         0         1361
1334         1309        0      SIN HIJOS
1335          1309         0         1362 1363
1336          1312         0         1364
1337          1312         0         1365 1366
1338         1313        0      SIN HIJOS
1339         1316        0      SIN HIJOS
1340          1317         0         1367 1368
1341          1317         0         1369 1370
1342          1318         0         1371
1343         1318        0      SIN HIJOS
1344         1320        0      SIN HIJOS
1345         1321        0      SIN HIJOS
1346         1321        0      SIN HIJOS
1347          1322         0         1372 1373
1348          1322         0         1374
1349          1323         0         1375 1376
1350         1323        0      SIN HIJOS
1351          1324         0         1377
1352          1324         0         1378
1353          1325         0         1379
1354         1325        0      SIN HIJOS
1355          1326         0         1380 1381
1356         1326        0      SIN HIJOS
1357         1327        0      SIN HIJOS
1358          1327         0         1382 1383
1359         1328        0      SIN HIJOS
1360          1329         0         1384
1361          1333         0         1385
1362          1335         0         1386 1387
1363         1335        0      SIN HIJOS
1364         1336        0      SIN HIJOS
1365          1337         0         1388 1389
1366         1337        0      SIN HIJOS
1367         1340        0      SIN HIJOS
1368         1340        0      SIN HIJOS
1369          1341         0         1390
1370          1341         0         1391 1392
1371         1342        0      SIN HIJOS
1372          1347         0         1393 1394
1373          1347         0         1395 1396
1374          1348         0         1397
1375         1349        0      SIN HIJOS
1376         1349        0      SIN HIJOS
1377         1351        0      SIN HIJOS
1378          1352         0         1398 1399
1379          1353         0         1400 1401
1380          1355         0         1402
1381          1355         0         1403
1382          1358         0         1404 1405
1383          1358         0         1406 1407
1384          1360         0         1408 1409
1385         1361        0      SIN HIJOS
1386          1362         0         1410
1387          1362         0         1411
1388         1365        0      SIN HIJOS
1389         1365        0      SIN HIJOS
1390         1369        0      SIN HIJOS
1391          1370         0         1412 1413
1392          1370         0         1414 1415
1393          1372         0         1416 1417
1394          1372         0         1418 1419
1395          1373         0         1420
1396          1373         0         1421
1397          1374         0         1422
1398          1378         0         1423 1424
1399          1378         0         1425
1400          1379         0         1426 1427
1401         1379        0      SIN HIJOS
1402          1380         0         1428 1429
1403          1381         0         1430 1431
1404          1382         0         1432
1405         1382        0      SIN HIJOS
1406          1383         0         1433
1407          1383         0         1434
1408          1384         0         1435 1436
1409         1384        0      SIN HIJOS
1410          1386         0         1437
1411          1387         0         1438 1439
1412         1391        0      SIN HIJOS
1413         1391        0      SIN HIJOS
1414          1392         0         1440 1441
1415          1392         0         1442 1443
1416          1393         0         1444 1445
1417          1393         0         1446 1447
1418         1394        0      SIN HIJOS
1419          1394         0         1448
1420          1395         0         1449
1421          1396         0         1450 1451
1422         1397        0      SIN HIJOS
1423          1398         0         1452 1453
1424          1398         0         1454 1455
1425          1399         0         1456 1457
1426          1400         0         1458 1459
1427          1400         0         1460
1428          1402         0         1461 1462
1429          1402         0         1463
1430          1403         0         1464
1431         1403        0      SIN HIJOS
1432          1404         0         1465 1466
1433          1406         0         1467 1468
1434          1407         0         1469
1435          1408         0         1470
1436          1408         0         1471 1472
1437         1410        0      SIN HIJOS
1438          1411         0         1473 1474
1439          1411         0         1475
1440         1414        0      SIN HIJOS
1441          1414         0         1476 1477
1442          1415         0         1478 1479
1443          1415         0         1480
1444          1416         0         1481 1482
1445          1416         0         1483
1446          1417         0         1484
1447         1417        0      SIN HIJOS
1448          1419         0         1485
1449         1420        0      SIN HIJOS
1450         1421        0      SIN HIJOS
1451          1421         0         1486 1487
1452          1423         0         1488 1489
1453          1423         0         1490 1491
1454         1424        0      SIN HIJOS
1455          1424         0         1492
1456         1425        0      SIN HIJOS
1457          1425         0         1493 1494
1458          1426         0         1495
1459         1426        0      SIN HIJOS
1460          1427         0         1496 1497
1461          1428         0         1498
1462          1428         0         1499 1500
1463          1429         0         1501 1502
1464         1430        0      SIN HIJOS
1465          1432         0         1503 1504
1466          1432         0         1505 1506
1467          1433         0         1507
1468          1433         0         1508
1469         1434        0      SIN HIJOS
1470          1435         0         1509
1471          1436         0         1510
1472          1436         0         1511
1473          1438         0         1512
1474          1438         0         1513 1514
1475          1439         0         1515
1476          1441         0         1516
1477          1441         0         1517 1518
1478          1442         0         1519
1479          1442         0         1520 1521
1480          1443         0         1522 1523
1481          1444         0         1524
1482         1444        0      SIN HIJOS
1483          1445         0         1525 1526
1484          1446         0         1527 1528
1485         1448        0      SIN HIJOS
1486         1451        0      SIN HIJOS
1487          1451         0         1529
1488          1452         0         1530
1489          1452         0         1531
1490         1453        0      SIN HIJOS
1491          1453         0         1532
1492         1455        0      SIN HIJOS
1493          1457         0         1533 1534
1494         1457        0      SIN HIJOS
1495          1458         0         1535
1496          1460         0         1536
1497          1460         0         1537
1498          1461         0         1538
1499          1462         0         1539
1500         1462        0      SIN HIJOS
1501          1463         0         1540 1541
1502         1463        0      SIN HIJOS
1503         1465        0      SIN HIJOS
1504          1465         0         1542 1543
1505         1466        0      SIN HIJOS
1506          1466         0         1544
1507          1467         0         1545
1508          1468         0         1546 1547
1509         1470        0      SIN HIJOS
1510          1471         0         1548 1549
1511          1472         0         1550
1512         1473        0      SIN HIJOS
1513         1474        0      SIN HIJOS
1514          1474         0         1551 1552
1515          1475         0         1553
1516          1476         0         1554
1517         1477        0      SIN HIJOS
1518         1477        0      SIN HIJOS
1519         1478        0      SIN HIJOS
1520          1479         0         1555
1521          1479         0         1556
1522          1480         0         1557
1523          1480         0         1558 1559
1524         1481        0      SIN HIJOS
1525         1483        0      SIN HIJOS
1526          1483         0         1560 1561
1527         1484        0      SIN HIJOS
1528          1484         0         1562
1529          1487         0         1563
1530          1488         0         1564 1565
1531          1489         0         1566 1567
1532          1491         0         1568 1569
1533          1493         0         1570
1534         1493        0      SIN HIJOS
1535         1495        0      SIN HIJOS
1536          1496         0         1571
1537          1497         0         1572 1573
1538          1498         0         1574
1539         1499        0      SIN HIJOS
1540          1501         0         1575
1541          1501         0         1576
1542          1504         0         1577
1543         1504        0      SIN HIJOS
1544         1506        0      SIN HIJOS
1545         1507        0      SIN HIJOS
1546          1508         0         1578
1547          1508         0         1579
1548         1510        0      SIN HIJOS
1549         1510        0      SIN HIJOS
1550         1511        0      SIN HIJOS
1551          1514         0         1580 1581
1552         1514        0      SIN HIJOS
1553         1515        0      SIN HIJOS
1554          1516         0         1582 1583
1555          1520         0         1584 1585
1556         1521        0      SIN HIJOS
1557         1522        0      SIN HIJOS
1558         1523        0      SIN HIJOS
1559          1523         0         1586
1560         1526        0      SIN HIJOS
1561          1526         0         1587 1588
1562         1528        0      SIN HIJOS
1563          1529         0         1589
1564         1530        0      SIN HIJOS
1565          1530         0         1590 1591
1566          1531         0         1592
1567          1531         0         1593
1568          1532         0         1594 1595
1569          1532         0         1596 1597
1570         1533        0      SIN HIJOS
1571          1536         0         1598 1599
1572          1537         0         1600
1573          1537         0         1601 1602
1574          1538         0         1603
1575          1540         0         1604 1605
1576          1541         0         1606 1607
1577         1542        0      SIN HIJOS
1578          1546         0         1608
1579          1547         0         1609
1580          1551         0         1610
1581          1551         0         1611
1582          1554         0         1612
1583         1554        0      SIN HIJOS
1584          1555         0         1613 1614
1585          1555         0         1615 1616
1586         1559        0      SIN HIJOS
1587          1561         0         1617 1618
1588          1561         0         1619
1589         1563        0      SIN HIJOS
1590          1565         0         1620
1591          1565         0         1621
1592         1566        0      SIN HIJOS
1593          1567         0         1622
1594          1568         0         1623
1595         1568        0      SIN HIJOS
1596          1569         0         1624 1625
1597          1569         0         1626
1598          1571         0         1627
1599         1571        0      SIN HIJOS
1600          1572         0         1628
1601         1573        0      SIN HIJOS
1602          1573         0         1629
1603          1574         0         1630
1604          1575         0         1631
1605          1575         0         1632 1633
1606          1576         0         1634
1607         1576        0      SIN HIJOS
1608          1578         0         1635
1609          1579         0         1636 1637
1610         1580        0      SIN HIJOS
1611          1581         0         1638 1639
1612         1582        0      SIN HIJOS
1613          1584         0         1640 1641
1614         1584        0      SIN HIJOS
1615         1585        0      SIN HIJOS
1616          1585         0         1642
1617          1587         0         1643
1618          1587         0         1644 1645
1619         1588        0      SIN HIJOS
1620         1590        0      SIN HIJOS
1621          1591         0         1646
1622          1593         0         1647
1623          1594         0         1648 1649
1624          1596         0         1650 1651
1625          1596         0         1652
1626          1597         0         1653 1654
1627         1598        0      SIN HIJOS
1628          1600         0         1655 1656
1629         1602        0      SIN HIJOS
1630          1603         0         1657 1658
1631          1604         0         1659 1660
1632          1605         0         1661
1633         1605        0      SIN HIJOS
1634          1606         0         1662
1635         1608        0      SIN HIJOS
1636          1609         0         1663
1637          1609         0         1664
1638          1611         0         1665
1639          1611         0         1666
1640          1613         0         1667 1668
1641         1613        0      SIN HIJOS
1642         1616        0      SIN HIJOS
1643          1617         0         1669
1644         1618        0      SIN HIJOS
1645          1618         0         1670
1646          1621         0         1671 1672
1647          1622         0         1673 1674
1648          1623         0         1675
1649          1623         0         1676
1650         1624        0      SIN HIJOS
1651          1624         0         1677 1678
1652         1625        0      SIN HIJOS
1653         1626        0      SIN HIJOS
1654         1626        0      SIN HIJOS
1655          1628         0         1679
1656         1628        0      SIN HIJOS
1657         1630        0      SIN HIJOS
1658          1630         0         1680 1681
1659         1631        0      SIN HIJOS
1660         1631        0      SIN HIJOS
1661         1632        0      SIN HIJOS
1662         1634        0      SIN HIJOS
1663         1636        0      SIN HIJOS
1664          1637         0         1682 1683
1665          1638         0         1684
1666         1639        0      SIN HIJOS
1667          1640         0         1685 1686
1668         1640        0      SIN HIJOS
1669          1643         0         1687
1670         1645        0      SIN HIJOS
1671         1646        0      SIN HIJOS
1672          1646         0         1688
1673          1647         0         1689
1674         1647        0      SIN HIJOS
1675          1648         0         1690 1691
1676          1649         0         1692
1677         1651        0      SIN HIJOS
1678          1651         0         1693
1679          1655         0         1694
1680          1658         0         1695
1681          1658         0         1696
1682         1664        0      SIN HIJOS
1683         1664        0      SIN HIJOS
1684          1665         0         1697 1698
1685         1667        0      SIN HIJOS
1686         1667        0      SIN HIJOS
1687          1669         0         1699
1688         1672        0      SIN HIJOS
1689          1673         0         1700
1690         1675        0      SIN HIJOS
1691         1675        0      SIN HIJOS
1692         1676        0      SIN HIJOS
1693         1678        0      SIN HIJOS
1694          1679         0         1701 1702
1695          1680         0         1703 1704
1696         1681        0      SIN HIJOS
1697          1684         0         1705 1706
1698          1684         0         1707
1699          1687         0         1708 1709
1700          1689         0         1710 1711
1701          1694         0         1712 1713
1702          1694         0         1714
1703          1695         0         1715 1716
1704          1695         0         1717 1718
1705          1697         0         1719 1720
1706          1697         0         1721 1722
1707          1698         0         1723
1708          1699         0         1724 1725
1709          1699         0         1726 1727
1710          1700         0         1728
1711          1700         0         1729 1730
1712         1701        0      SIN HIJOS
1713         1701        0      SIN HIJOS
1714          1702         0         1731 1732
1715          1703         0         1733 1734
1716          1703         0         1735 1736
1717          1704         0         1737
1718         1704        0      SIN HIJOS
1719          1705         0         1738
1720          1705         0         1739
1721         1706        0      SIN HIJOS
1722         1706        0      SIN HIJOS
1723         1707        0      SIN HIJOS
1724         1708        0      SIN HIJOS
1725          1708         0         1740 1741
1726          1709         0         1742
1727         1709        0      SIN HIJOS
1728          1710         0         1743 1744
1729          1711         0         1745
1730         1711        0      SIN HIJOS
1731          1714         0         1746 1747
1732          1714         0         1748
1733          1715         0         1749 1750
1734          1715         0         1751
1735          1716         0         1752 1753
1736          1716         0         1754 1755
1737          1717         0         1756 1757
1738          1719         0         1758
1739          1720         0         1759 1760
1740          1725         0         1761 1762
1741          1725         0         1763
1742          1726         0         1764 1765
1743         1728        0      SIN HIJOS
1744          1728         0         1766 1767
1745          1729         0         1768 1769
1746         1731        0      SIN HIJOS
1747          1731         0         1770
1748          1732         0         1771 1772
1749          1733         0         1773
1750          1733         0         1774 1775
1751          1734         0         1776
1752          1735         0         1777
1753         1735        0      SIN HIJOS
1754          1736         0         1778
1755          1736         0         1779
1756         1737        0      SIN HIJOS
1757         1737        0      SIN HIJOS
1758         1738        0      SIN HIJOS
1759          1739         0         1780
1760          1739         0         1781
1761         1740        0      SIN HIJOS
1762          1740         0         1782 1783
1763          1741         0         1784 1785
1764          1742         0         1786
1765          1742         0         1787 1788
1766          1744         0         1789 1790
1767          1744         0         1791 1792
1768          1745         0         1793 1794
1769         1745        0      SIN HIJOS
1770          1747         0         1795 1796
1771          1748         0         1797 1798
1772         1748        0      SIN HIJOS
1773         1749        0      SIN HIJOS
1774         1750        0      SIN HIJOS
1775         1750        0      SIN HIJOS
1776         1751        0      SIN HIJOS
1777          1752         0         1799
1778          1754         0         1800 1801
1779          1755         0         1802
1780          1759         0         1803
1781         1760        0      SIN HIJOS
1782          1762         0         1804
1783         1762        0      SIN HIJOS
1784         1763        0      SIN HIJOS
1785         1763        0      SIN HIJOS
1786          1764         0         1805 1806
1787          1765         0         1807
1788         1765        0      SIN HIJOS
1789          1766         0         1808
1790          1766         0         1809
1791          1767         0         1810 1811
1792          1767         0         1812 1813
1793          1768         0         1814
1794         1768        0      SIN HIJOS
1795          1770         0         1815 1816
1796         1770        0      SIN HIJOS
1797          1771         0         1817
1798         1771        0      SIN HIJOS
1799          1777         0         1818 1819
1800          1778         0         1820
1801          1778         0         1821 1822
1802         1779        0      SIN HIJOS
1803         1780        0      SIN HIJOS
1804         1782        0      SIN HIJOS
1805          1786         0         1823
1806         1786        0      SIN HIJOS
1807          1787         0         1824
1808          1789         0         1825 1826
1809          1790         0         1827
1810          1791         0         1828
1811          1791         0         1829
1812          1792         0         1830
1813          1792         0         1831
1814          1793         0         1832 1833
1815         1795        0      SIN HIJOS
1816          1795         0         1834
1817          1797         0         1835
1818          1799         0         1836
1819         1799        0      SIN HIJOS
1820          1800         0         1837 1838
1821         1801        0      SIN HIJOS
1822         1801        0      SIN HIJOS
1823          1805         0         1839 1840
1824         1807        0      SIN HIJOS
1825          1808         0         1841
1826          1808         0         1842 1843
1827          1809         0         1844 1845
1828          1810         0         1846 1847
1829         1811        0      SIN HIJOS
1830         1812        0      SIN HIJOS
1831         1813        0      SIN HIJOS
1832         1814        0      SIN HIJOS
1833         1814        0      SIN HIJOS
1834          1816         0         1848
1835         1817        0      SIN HIJOS
1836         1818        0      SIN HIJOS
1837         1820        0      SIN HIJOS
1838          1820         0         1849 1850
1839          1823         0         1851
1840          1823         0         1852 1853
1841         1825        0      SIN HIJOS
1842          1826         0         1854 1855
1843         1826        0      SIN HIJOS
1844          1827         0         1856 1857
1845         1827        0      SIN HIJOS
1846          1828         0         1858
1847          1828         0         1859 1860
1848          1834         0         1861
1849         1838        0      SIN HIJOS
1850         1838        0      SIN HIJOS
1851          1839         0         1862
1852          1840         0         1863
1853         1840        0      SIN HIJOS
1854         1842        0      SIN HIJOS
1855          1842         0         1864 1865
1856          1844         0         1866 1867
1857         1844        0      SIN HIJOS
1858          1846         0         1868 1869
1859         1847        0      SIN HIJOS
1860         1847        0      SIN HIJOS
1861         1848        0      SIN HIJOS
1862         1851        0      SIN HIJOS
1863          1852         0         1870 1871
1864          1855         0         1872 1873
1865          1855         0         1874 1875
1866          1856         0         1876
1867         1856        0      SIN HIJOS
1868          1858         0         1877
1869         1858        0      SIN HIJOS
1870         1863        0      SIN HIJOS
1871          1863         0         1878 1879
1872         1864        0      SIN HIJOS
1873          1864         0         1880 1881
1874          1865         0         1882 1883
1875         1865        0      SIN HIJOS
1876          1866         0         1884 1885
1877          1868         0         1886
1878          1871         0         1887
1879         1871        0      SIN HIJOS
1880          1873         0         1888
1881          1873         0         1889 1890
1882          1874         0         1891 1892
1883          1874         0         1893
1884          1876         0         1894
1885          1876         0         1895
1886         1877        0      SIN HIJOS
1887          1878         0         1896
1888          1880         0         1897 1898
1889          1881         0         1899 1900
1890          1881         0         1901
1891         1882        0      SIN HIJOS
1892         1882        0      SIN HIJOS
1893         1883        0      SIN HIJOS
1894          1884         0         1902 1903
1895         1885        0      SIN HIJOS
1896          1887         0         1904
1897         1888        0      SIN HIJOS
1898          1888         0         1905 1906
1899          1889         0         1907
1900          1889         0         1908 1909
1901         1890        0      SIN HIJOS
1902          1894         0         1910
1903          1894         0         1911 1912
1904         1896        0      SIN HIJOS
1905         1898        0      SIN HIJOS
1906         1898        0      SIN HIJOS
1907          1899         0         1913 1914
1908          1900         0         1915
1909          1900         0         1916
1910          1902         0         1917 1918
1911          1903         0         1919
1912          1903         0         1920 1921
1913         1907        0      SIN HIJOS
1914         1907        0      SIN HIJOS
1915          1908         0         1922
1916          1909         0         1923 1924
1917         1910        0      SIN HIJOS
1918          1910         0         1925 1926
1919         1911        0      SIN HIJOS
1920         1912        0      SIN HIJOS
1921         1912        0      SIN HIJOS
1922         1915        0      SIN HIJOS
1923          1916         0         1927 1928
1924          1916         0         1929 1930
1925          1918         0         1931
1926         1918        0      SIN HIJOS
1927          1923         0         1932 1933
1928         1923        0      SIN HIJOS
1929         1924        0      SIN HIJOS
1930          1924         0         1934 1935
1931         1925        0      SIN HIJOS
1932         1927        0      SIN HIJOS
1933          1927         0         1936
1934         1930        0      SIN HIJOS
1935          1930         0         1937 1938
1936          1933         0         1939 1940
1937          1935         0         1941 1942
1938          1935         0         1943
1939          1936         0         1944
1940         1936        0      SIN HIJOS
1941          1937         0         1945 1946
1942         1937        0      SIN HIJOS
1943          1938         0         1947 1948
1944          1939         0         1949
1945          1941         0         1950 1951
1946          1941         0         1952 1953
1947          1943         0         1954
1948          1943         0         1955 1956
1949          1944         0         1957 1958
1950          1945         0         1959
1951          1945         0         1960
1952         1946        0      SIN HIJOS
1953          1946         0         1961 1962
1954         1947        0      SIN HIJOS
1955         1948        0      SIN HIJOS
1956          1948         0         1963
1957          1949         0         1964 1965
1958         1949        0      SIN HIJOS
1959         1950        0      SIN HIJOS
1960          1951         0         1966 1967
1961          1953         0         1968
1962          1953         0         1969 1970
1963          1956         0         1971 1972
1964          1957         0         1973
1965          1957         0         1974 1975
1966          1960         0         1976
1967         1960        0      SIN HIJOS
1968          1961         0         1977
1969          1962         0         1978
1970          1962         0         1979
1971         1963        0      SIN HIJOS
1972         1963        0      SIN HIJOS
1973          1964         0         1980
1974          1965         0         1981 1982
1975          1965         0         1983
1976          1966         0         1984
1977          1968         0         1985
1978          1969         0         1986
1979         1970        0      SIN HIJOS
1980          1973         0         1987 1988
1981         1974        0      SIN HIJOS
1982          1974         0         1989 1990
1983          1975         0         1991 1992
1984         1976        0      SIN HIJOS
1985          1977         0         1993
1986          1978         0         1994 1995
1987         1980        0      SIN HIJOS
1988          1980         0         1996 1997
1989          1982         0         1998 1999
1990         1982        0      SIN HIJOS
1991          1983         0         2000
1992         1983        0      SIN HIJOS
1993         1985        0      SIN HIJOS
1994          1986         0         2001
1995         1986        0      SIN HIJOS
1996          1988         0         2002 2003
1997          1988         0         2004 2005
1998         1989        0      SIN HIJOS
1999         1989        0      SIN HIJOS
2000         1991        0      SIN HIJOS
2001          1994         0         2006 2007
2002          1996         0         2008
2003          1996         0         2009 2010
2004         1997        0      SIN HIJOS
2005          1997         0         2011
2006         2001        0      SIN HIJOS
2007         2001        0      SIN HIJOS
2008         2002        0      SIN HIJOS
2009          2003         0         2012 2013
2010          2003         0         2014 2015
2011          2005         0         2016 2017
2012          2009         0         2018 2019
2013         2009        0      SIN HIJOS
2014         2010        0      SIN HIJOS
2015          2010         0         2020
2016          2011         0         2021
2017          2011         0         2022
2018          2012         0         2023
2019          2012         0         2024 2025
2020          2015         0         2026
2021         2016        0      SIN HIJOS
2022          2017         0         2027 2028
2023          2018         0         2029 2030
2024         2019        0      SIN HIJOS
2025          2019         0         2031 2032
2026         2020        0      SIN HIJOS
2027          2022         0         2033 2034
2028         2022        0      SIN HIJOS
2029         2023        0      SIN HIJOS
2030         2023        0      SIN HIJOS
2031         2025        0      SIN HIJOS
2032          2025         0         2035
2033          2027         0         2036 2037
2034         2027        0      SIN HIJOS
2035          2032         0         2038
2036          2033         0         2039 2040
2037          2033         0         2041
2038         2035        0      SIN HIJOS
2039         2036        0      SIN HIJOS
2040          2036         0         2042
2041          2037         0         2043 2044
2042          2040         0         2045
2043          2041         0         2046
2044          2041         0         2047
2045          2042         0         2048
2046         2043        0      SIN HIJOS
2047         2044        0      SIN HIJOS
2048         2045        0      SIN HIJOS
